Study ID	Control	Category	DisplayUnit	Site Number	Site Name	ControlOriginal	ControlType	Form	Proxy	NatureOfMeasurement	UsedIndependently	Meta	UnitType	Unit	TimeSeriesMeasured	TimeSeriesUsedForStats	Variable Temporal Resolution	Temoral Resolution Coarsest (y)	Temporal Resolution Finest (y)	Temporal Extent StartDate	Temporal Extent EndDate	Temporal Extent (y)	Number of Time Points	Prior Manip / Obs at Site (y)	Extent	Metaanalysis	LatDD	LonDD
SRB-32.23	Air Temp	Atmosphere	2 Air Temperature	23	H3 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	24	24	1985	2009	24	2	0	Site	TRUE	69.85	-144.11
SRB-32.23	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	23	H3 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.85	-144.11
SRB-32.24	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	24	H4 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.96	-144.06
SRB-32.24	Air Temp	Atmosphere	2 Air Temperature	24	H4 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	24	24	1985	2009	24	2	0	Site	TRUE	69.96	-144.06
SRB-32.24	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	24	H4 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.96	-144.06
SRB-32.25	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	25	H5 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.95	-144.06
SRB-32.25	Air Temp	Atmosphere	2 Air Temperature	25	H5 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	24	24	1985	2009	24	2	0	Site	TRUE	69.95	-144.06
SRB-32.25	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	25	H5 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.95	-144.06
SRB-32.26	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	26	JAGO A 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.7	-143.63
SRB-32.26	Air Temp	Atmosphere	2 Air Temperature	26	JAGO A 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	9	9	1996	2005	9	2	0	Site	TRUE	69.7	-143.63
SRB-32.26	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	26	JAGO A 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.7	-143.63
SRB-32.27	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	27	JAGO B 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.71	-143.62
SRB-32.27	Air Temp	Atmosphere	2 Air Temperature	27	JAGO B 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	9	9	1996	2005	9	2	0	Site	TRUE	69.71	-143.62
SRB-32.27	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	27	JAGO B 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.71	-143.62
SRB-32.28	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	28	K2 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	70.08	-143.14
SRB-32.28	Air Temp	Atmosphere	2 Air Temperature	28	K2 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	23	23	1986	2009	23	2	0	Site	TRUE	70.08	-143.14
SRB-32.28	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	28	K2 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	70.08	-143.14
SRB-32.29	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	29	K3 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	70.08	-143.14
SRB-32.29	Air Temp	Atmosphere	2 Air Temperature	29	K3 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	23	23	1986	2009	23	2	0	Site	TRUE	70.08	-143.14
SRB-32.29	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	29	K3 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	70.08	-143.14
SRB-32.30	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	30	M10 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.8	-144.81
SRB-32.30	Air Temp	Atmosphere	2 Air Temperature	30	M10 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	24	24	1985	2009	24	2	0	Site	TRUE	69.8	-144.81
SRB-32.30	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	30	M10 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.8	-144.81
SRB-32.31	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	31	M11 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.8	-144.81
SRB-32.31	Air Temp	Atmosphere	2 Air Temperature	31	M11 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	24	24	1985	2009	24	2	0	Site	TRUE	69.8	-144.81
SRB-32.31	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	31	M11 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.8	-144.81
SRB-32.32	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	32	M4 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.79	-144.82
SRB-32.32	Air Temp	Atmosphere	2 Air Temperature	32	M4 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	25	25	1984	2009	25	2	0	Site	TRUE	69.79	-144.82
SRB-32.32	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	32	M4 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.79	-144.82
SRB-32.33	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	33	M7S 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.8	-144.84
SRB-32.33	Air Temp	Atmosphere	2 Air Temperature	33	M7S 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	24	24	1985	2009	24	2	0	Site	TRUE	69.8	-144.84
SRB-32.33	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	33	M7S 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.8	-144.84
SRB-32.34	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	34	N11 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.89	-142.87
SRB-32.34	Air Temp	Atmosphere	2 Air Temperature	34	N11 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	25	25	1984	2009	25	2	0	Site	TRUE	69.89	-142.87
SRB-32.34	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	34	N11 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.89	-142.87
SRB-32.35	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	35	O11 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.97	-143.9
SRB-32.35	Air Temp	Atmosphere	2 Air Temperature	35	O11 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	25	25	1984	2009	25	2	0	Site	TRUE	69.97	-143.9
SRB-32.35	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	35	O11 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.97	-143.9
SRB-32.36	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	36	O12 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.97	-143.9
SRB-32.36	Air Temp	Atmosphere	2 Air Temperature	36	O12 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	25	25	1984	2009	25	2	0	Site	TRUE	69.97	-143.9
SRB-32.36	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	36	O12 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.97	-143.9
SRB-32.37	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	37	O13 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.83	-143.78
SRB-32.37	Air Temp	Atmosphere	2 Air Temperature	37	O13 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	24	24	1985	2009	24	2	0	Site	TRUE	69.83	-143.78
SRB-32.37	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	37	O13 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.83	-143.78
SRB-32.38	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	38	O15 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.83	-143.77
SRB-32.38	Air Temp	Atmosphere	2 Air Temperature	38	O15 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	24	24	1985	2009	24	2	0	Site	TRUE	69.83	-143.77
SRB-32.38	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	38	O15 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.83	-143.77
SRB-32.39	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	39	O18 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.97	-143.94
SRB-32.39	Air Temp	Atmosphere	2 Air Temperature	39	O18 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	24	24	1985	2009	24	2	0	Site	TRUE	69.97	-143.94
SRB-32.39	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	39	O18 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.97	-143.94
SRB-32.40	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	40	O19 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.97	-143.94
SRB-32.40	Air Temp	Atmosphere	2 Air Temperature	40	O19 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	24	24	1985	2009	24	2	0	Site	TRUE	69.97	-143.94
SRB-32.40	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	40	O19 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.97	-143.94
SRB-32.41	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	41	O3 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.97	-143.91
SRB-32.41	Air Temp	Atmosphere	2 Air Temperature	41	O3 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	25	25	1984	2009	25	2	0	Site	TRUE	69.97	-143.91
SRB-32.41	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	41	O3 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.97	-143.91
SRB-32.42	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	42	O6 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.98	-144.05
SRB-32.42	Air Temp	Atmosphere	2 Air Temperature	42	O6 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	25	25	1984	2009	25	2	0	Site	TRUE	69.98	-144.05
SRB-32.42	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	42	O6 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.98	-144.05
SRB-32.43	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	43	O7 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.98	-144.02
SRB-32.43	Air Temp	Atmosphere	2 Air Temperature	43	O7 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	25	25	1984	2009	25	2	0	Site	TRUE	69.98	-144.02
SRB-32.43	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	43	O7 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.98	-144.02
SRB-32.44	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	44	S1 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.7	-144.36
SRB-32.44	Air Temp	Atmosphere	2 Air Temperature	44	S1 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	25	25	1984	2009	25	2	0	Site	TRUE	69.7	-144.36
SRB-32.44	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	44	S1 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.7	-144.36
SRB-32.45	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	45	S4 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.71	-144.37
SRB-32.45	Air Temp	Atmosphere	2 Air Temperature	45	S4 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	25	25	1984	2009	25	2	0	Site	TRUE	69.71	-144.37
SRB-32.45	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	45	S4 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.71	-144.37
SRB-32.46	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	46	S5 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.71	-144.38
SRB-32.46	Air Temp	Atmosphere	2 Air Temperature	46	S5 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	25	25	1984	2009	25	2	0	Site	TRUE	69.71	-144.38
SRB-32.46	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	46	S5 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.71	-144.38
SRB-32.47	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	47	S6 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.73	-144.34
SRB-32.47	Air Temp	Atmosphere	2 Air Temperature	47	S6 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	25	25	1984	2009	25	2	0	Site	TRUE	69.73	-144.34
SRB-32.47	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	47	S6 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.73	-144.34
SRB-32.48	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	48	S8 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.73	-144.34
SRB-32.48	Air Temp	Atmosphere	2 Air Temperature	48	S8 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	25	25	1984	2009	25	2	0	Site	TRUE	69.73	-144.34
SRB-32.48	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	48	S8 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	69.73	-144.34
SRB-32.49	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	49	AD 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	70.45	-157.41
SRB-32.49	Air Temp	Atmosphere	2 Air Temperature	49	AD 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	10	10	1997	2007	10	2	0	Site	TRUE	70.45	-157.41
SRB-32.49	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	49	AD 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	70.45	-157.41
SRB-32.50	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	50	AW 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	70.45	-157.4
SRB-32.50	Air Temp	Atmosphere	2 Air Temperature	50	AW 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	10	10	1997	2007	10	2	0	Site	TRUE	70.45	-157.4
SRB-32.50	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	50	AW 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	70.45	-157.4
SRB-32.51	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	51	RATE BETULA SHRUB 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	70.46	-157.42
SRB-32.51	Air Temp	Atmosphere	2 Air Temperature	51	RATE BETULA SHRUB 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	9	9	2000	2009	9	2	0	Site	TRUE	70.46	-157.42
SRB-32.51	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	51	RATE BETULA SHRUB 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	70.46	-157.42
SRB-32.52	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	52	RATE CAREX WET MEADOW 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	70.46	-157.42
SRB-32.52	Air Temp	Atmosphere	2 Air Temperature	52	RATE CAREX WET MEADOW 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	9	9	2000	2009	9	2	0	Site	TRUE	70.46	-157.42
SRB-32.52	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	52	RATE CAREX WET MEADOW 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	70.46	-157.42
SRB-32.53	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	53	RATE DRYAS HEATH 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	70.46	-157.42
SRB-32.53	Air Temp	Atmosphere	2 Air Temperature	53	RATE DRYAS HEATH 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	9	9	2000	2009	9	2	0	Site	TRUE	70.46	-157.42
SRB-32.53	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	53	RATE DRYAS HEATH 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	70.46	-157.42
SRB-32.54	Active Layer Depth	Soil Belowground Conditions	12 Active Layer Depth	54	RATE HIEROCHLOE DRY ME 	Near-Surface (<1m) Permafrost	PROX	NO	NO	SPG	INTERACTION	TRUE	bool	Presence	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	70.46	-157.42
SRB-32.54	Air Temp	Atmosphere	2 Air Temperature	54	RATE HIEROCHLOE DRY ME 	Air Temperature: Mean	PROX	NO	Mean	OBS	TRUE	TRUE	cont	DegC	TRUE	TRUE	FALSE	9	9	2000	2009	9	2	0	Site	TRUE	70.46	-157.42
SRB-32.54	Soil Moisture	Soil Belowground Conditions	13 Soil Moisture	54	RATE HIEROCHLOE DRY ME 	Soil Moisture	PROX	NO	NO	SPG	INTERACTION	TRUE	cat	Dry | Moist | Wet	FALSE	FALSE	N/A	N/A	N/A	N/A	N/A	N/A	0	0	Site	TRUE	70.46	-157.42
